,總統,黨派,年份,屆次,演說,演說_removePunc,tokens
108,蔡英文,民進黨,2020,15,我會強化社會照顧體系，提升第一線的社工能量，改善他們的工作環境，讓社工能夠深入最基層，把過去社會安全網沒有接住的人找出來,我會強化社會照顧體系提升第一線的社工能量改善他們的工作環境讓社工能夠深入最基層把過去社會安全網沒有接住的人找出來,"['我', '會', '強化', '社會', '照顧', '體系', '，', '提升', '第一線', '的', '社工', '能量', '，', '改善', '他們', '的', '工作', '環境', '，', '讓', '社工', '能夠', '深入', '最', '基層', '，', '把', '過去', '社會', '安全', '網', '沒有', '接住', '的', '人', '找出來']"
109,蔡英文,民進黨,2020,15,另外，對於個案所引發的爭議，我們不能把責任全部推給醫療部門、或個別法官。司法和行政部門，應該要檢討制度、優化制度，該修法的地方，就應該要著手修正,另外對於個案所引發的爭議我們不能把責任全部推給醫療部門或個別法官司法和行政部門應該要檢討制度優化制度該修法的地方就應該要著手修正,"['另外', '，', '對於', '個案', '所', '引發', '的', '爭議', '，', '我們', '不能', '把', '責任', '全部', '推給', '醫療', '部門', '、', '或', '個別', '法官', '。', '司法', '和', '行政', '部門', '，', '應該', '要', '檢討', '制度', '、', '優化', '制度', '，', '該', '修法', '的', '地方', '，', '就', '應該', '要', '著手', '修正']"
110,蔡英文,民進黨,2020,15,一個更好的國家，也必須重視國家安全。過去四年，我們推動國防事務改革、積極參與國際，維持兩岸關係的和平穩定，希望讓臺灣在印太地區的和平、穩定與繁榮，扮演更積極的角色。未來四年，這些政策方向不會改變，我們也會做得更多,一個更好的國家也必須重視國家安全過去四年我們推動國防事務改革積極參與國際維持兩岸關係的和平穩定希望讓臺灣在印太地區的和平穩定與繁榮扮演更積極的角色未來四年這些政策方向不會改變我們也會做得更多,"['一', '個', '更', '好', '的', '國家', '，', '也', '必須', '重視', '國家', '安全', '。', '過去', '四', '年', '，', '我們', '推動', '國防', '事務', '改革', '、', '積極', '參與', '國際', '，', '維持', '兩岸', '關係', '的', '和平', '穩定', '，', '希望', '讓', '臺灣', '在', '印太', '地區', '的', '和平', '、', '穩定', '與', '繁榮', '，', '扮演', '更', '積極', '的', '角色', '。', '未來', '四', '年', '，', '這些', '政策', '方向', '不會', '改變', '，', '我們', '也', '會', '做', '得', '更多']"
111,蔡英文,民進黨,2020,15,在國防事務改革方面，有三個重要的方向。第一是加速發展「不對稱戰力」。在強化防衛固守能力的同時，未來戰力的發展，將著重機動、反制、非傳統的不對稱戰力；並且能夠有效防衛「網路戰」、「認知戰」、以及「超限戰」的威脅，達成重層嚇阻的戰略目標,在國防事務改革方面有三個重要的方向第一是加速發展不對稱戰力在強化防衛固守能力的同時未來戰力的發展將著重機動反制非傳統的不對稱戰力並且能夠有效防衛網路戰認知戰以及超限戰的威脅達成重層嚇阻的戰略目標,"['在', '國防', '事務', '改革', '方面', '，', '有', '三', '個', '重要', '的', '方向', '。', '第一', '是', '加速', '發展', '「', '不', '對稱', '戰力', '」', '。', '在', '強化', '防衛', '固守', '能力', '的', '同時', '，', '未來', '戰力', '的', '發展', '，', '將', '著重', '機動', '、', '反制', '、', '非', '傳統', '的', '不', '對稱', '戰力', '；', '並且', '能夠', '有效', '防衛', '「', '網路戰', '」', '、', '「', '認知', '戰', '」', '、', '以及', '「', '超限戰', '」', '的', '威脅', '，', '達成', '重層', '嚇阻', '的', '戰略', '目標']"
112,蔡英文,民進黨,2020,15,第二是後備動員制度的實質改革。我們要提高後備部隊的人員素質和武器裝備；後備戰力提高，才能有效地跟常備軍隊協同作戰。此外，平常就要建立跨部會的常設後備動員體制，協調人力物力，平戰轉換時，動員才會順利,第二是後備動員制度的實質改革我們要提高後備部隊的人員素質和武器裝備後備戰力提高才能有效地跟常備軍隊協同作戰此外平常就要建立跨部會的常設後備動員體制協調人力物力平戰轉換時動員才會順利,"['第二', '是', '後備', '動員', '制度', '的', '實質', '改革', '。', '我們', '要', '提高', '後備', '部隊', '的', '人員', '素質', '和', '武器', '裝備', '；', '後備', '戰力', '提高', '，', '才', '能', '有效', '地', '跟', '常備', '軍隊', '協同', '作戰', '。', '此外', '，', '平常', '就', '要', '建立', '跨', '部會', '的', '常設', '後備', '動員', '體制', '，', '協調', '人力', '物力', '，', '平戰', '轉換', '時', '，', '動員', '才', '會', '順利']"
113,蔡英文,民進黨,2020,15,第三是改善部隊管理制度。現在的年輕士官兵，都是在民主自由的社會長大，如何讓他們在軍中，發揮更好的戰力和專長，這是必須正視的課題,第三是改善部隊管理制度現在的年輕士官兵都是在民主自由的社會長大如何讓他們在軍中發揮更好的戰力和專長這是必須正視的課題,"['第三', '是', '改善', '部隊', '管理', '制度', '。', '現在', '的', '年輕', '士官兵', '，', '都', '是', '在', '民主', '自由', '的', '社會', '長大', '，', '如何', '讓', '他們', '在', '軍', '中', '，', '發揮', '更', '好', '的', '戰力', '和', '專長', '，', '這', '是', '必須', '正視', '的', '課題']"
114,蔡英文,民進黨,2020,15,年輕人從軍出現適應上的問題，反映出社會轉變和軍中管理制度的落差。我們必須把落差補起來，不要因為制度的不周全，影響了社會對軍隊的觀感，也造成軍人的榮譽和士氣，在一個又一個的個案中，被消耗掉,年輕人從軍出現適應上的問題反映出社會轉變和軍中管理制度的落差我們必須把落差補起來不要因為制度的不周全影響了社會對軍隊的觀感也造成軍人的榮譽和士氣在一個又一個的個案中被消耗掉,"['年輕人', '從軍', '出現', '適應', '上', '的', '問題', '，', '反映出', '社會', '轉變', '和', '軍', '中', '管理', '制度', '的', '落差', '。', '我們', '必須', '把', '落差', '補起來', '，', '不要', '因為', '制度', '的', '不', '周全', '，', '影響', '了', '社會', '對', '軍隊', '的', '觀感', '，', '也', '造成', '軍人', '的', '榮譽', '和', '士氣', '，', '在', '一', '個', '又', '一', '個', '的', '個案', '中', '，', '被', '消耗掉']"
115,蔡英文,民進黨,2020,15,因此，我們要在制度上，強化軍中申訴關懷機制、建立公允的事件調查機制、以及滾動檢討人事配置。在教育訓練上，則要提升各級幹部領導統御能力，達成管理的現代化、專業化,因此我們要在制度上強化軍中申訴關懷機制建立公允的事件調查機制以及滾動檢討人事配置在教育訓練上則要提升各級幹部領導統御能力達成管理的現代化專業化,"['因此', '，', '我們', '要', '在', '制度', '上', '，', '強化', '軍', '中', '申訴', '關懷', '機制', '、', '建立', '公允', '的', '事件', '調查', '機制', '、', '以及', '滾動', '檢討', '人事', '配置', '。', '在', '教育', '訓練', '上', '，', '則', '要', '提升', '各', '級', '幹部', '領導', '統御', '能力', '，', '達成', '管理', '的', '現代化', '、', '專業化']"
116,蔡英文,民進黨,2020,15,我們要在維持戰力的團隊軍紀，以及社會價值對個人的尊重之間，取得均衡,我們要在維持戰力的團隊軍紀以及社會價值對個人的尊重之間取得均衡,"['我們', '要', '在', '維持', '戰力', '的', '團隊', '軍紀', '，', '以及', '社會', '價值', '對', '個人', '的', '尊重', '之間', '，', '取得', '均衡']"
117,蔡英文,民進黨,2020,15,在國際層面，過去四年，我們積極參與各項國際重大議題，包括反恐合作、人道援助、宗教自由、以及非傳統安全等重要全球議題,在國際層面過去四年我們積極參與各項國際重大議題包括反恐合作人道援助宗教自由以及非傳統安全等重要全球議題,"['在', '國際', '層面', '，', '過去', '四', '年', '，', '我們', '積極', '參與', '各', '項', '國際', '重大', '議題', '，', '包括', '反', '恐', '合作', '、', '人道', '援助', '、', '宗教', '自由', '、', '以及', '非', '傳統', '安全', '等', '重要', '全球', '議題']"
118,蔡英文,民進黨,2020,15,在這次國際疫情中，我們在能力範圍內，對國際社會展開無私援助，受到了高度肯定,在這次國際疫情中我們在能力範圍內對國際社會展開無私援助受到了高度肯定,"['在', '這', '次', '國際', '疫情', '中', '，', '我們', '在', '能力', '範圍', '內', '，', '對', '國際', '社會', '展開', '無私', '援助', '，', '受到', '了', '高度', '肯定']"
119,蔡英文,民進黨,2020,15,臺灣，已經被國際定位為民主成功故事、可信賴夥伴、世界良善力量，這是臺灣人民的共同驕傲,臺灣已經被國際定位為民主成功故事可信賴夥伴世界良善力量這是臺灣人民的共同驕傲,"['臺灣', '，', '已經', '被', '國際', '定位為', '民主', '成功', '故事', '、', '可', '信賴', '夥伴', '、', '世界', '良善', '力量', '，', '這', '是', '臺灣', '人民', '的', '共同', '驕傲']"
120,蔡英文,民進黨,2020,15,未來四年，我們會持續爭取參與國際組織，強化和友邦的共榮合作，和美、日、歐等共享價值的國家，深化夥伴關係,未來四年我們會持續爭取參與國際組織強化和友邦的共榮合作和美日歐等共享價值的國家深化夥伴關係,"['未來', '四', '年', '，', '我們', '會', '持續', '爭取', '參與', '國際', '組織', '，', '強化', '和', '友邦', '的', '共榮', '合作', '，', '和', '美', '、', '日', '、', '歐', '等', '共享', '價值', '的', '國家', '，', '深化', '夥伴', '關係']"
121,蔡英文,民進黨,2020,15,我們也會更積極參與區域的合作機制，和區域相關國家攜手，共同為印太區域的和平、穩定與繁榮，做出實際貢獻,我們也會更積極參與區域的合作機制和區域相關國家攜手共同為印太區域的和平穩定與繁榮做出實際貢獻,"['我們', '也', '會', '更', '積極', '參與', '區域', '的', '合作', '機制', '，', '和', '區域', '相關', '國家', '攜手', '，', '共同', '為', '印太', '區域', '的', '和平', '、', '穩定', '與', '繁榮', '，', '做出', '實際', '貢獻']"
122,蔡英文,民進黨,2020,15,面對複雜多變的兩岸情勢，過去四年，我們盡力為兩岸和平穩定，做出最大的努力，也獲得國際社會的肯定；我們會持續努力，也願意跟對岸展開對話，為區域安全，做出更具體的貢獻,面對複雜多變的兩岸情勢過去四年我們盡力為兩岸和平穩定做出最大的努力也獲得國際社會的肯定我們會持續努力也願意跟對岸展開對話為區域安全做出更具體的貢獻,"['面對', '複雜', '多變', '的', '兩岸', '情勢', '，', '過去', '四', '年', '，', '我們', '盡力', '為', '兩岸', '和平', '穩定', '，', '做出', '最', '大', '的', '努力', '，', '也', '獲得', '國際', '社會', '的', '肯定', '；', '我們', '會', '持續', '努力', '，', '也', '願意', '跟', '對岸', '展開', '對話', '，', '為', '區域', '安全', '，', '做出', '更', '具體', '的', '貢獻']"
